-1.667698669433593750e+01,-1.502078056335449219e+00,-9.154761433601379395e-01,-3.886124372482299805e+00,-4.700964450836181641e+00,-1.662455558776855469e+01,-2.158291435241699219e+01,-3.115076065063476562e+01,-1.215597343444824219e+01,6.879690647125244141e+00
-1.366968059539794922e+01,-2.965713500976562500e+00,1.921771883964538574e+00,-3.789954662322998047e+00,-4.505867958068847656e+00,-1.685192680358886719e+01,-1.627338027954101562e+01,-2.603574562072753906e+01,-9.134611129760742188e+00,4.958486557006835938e+00
-1.706885910034179688e+01,7.308869361877441406e-01,-8.754811882972717285e-01,-5.177543163299560547e+00,-4.212063312530517578e+00,-1.838921737670898438e+01,-1.111171722412109375e+01,-2.181808280944824219e+01,-6.404619693756103516e+00,8.174330711364746094e+00
-1.524417972564697266e+01,-2.047662734985351562e+00,4.246313869953155518e-01,-4.984806060791015625e+00,-4.136003017425537109e+00,-1.937073135375976562e+01,-1.028239917755126953e+01,-2.280154228210449219e+01,-5.677144050598144531e+00,6.682724952697753906e+00
-1.879552841186523438e+01,-1.607651263475418091e-01,-2.175128698348999023e+00,-6.230937480926513672e+00,-4.501410961151123047e+00,-1.981726837158203125e+01,-1.518040466308593750e+01,-2.799691772460937500e+01,-9.612996101379394531e+00,9.783302307128906250e+00
-1.497354698181152344e+01,-2.805365324020385742e+00,-9.317278265953063965e-01,-5.674172878265380859e+00,-4.873708248138427734e+00,-1.634245872497558594e+01,-1.618819427490234375e+01,-2.959620857238769531e+01,-1.070475006103515625e+01,7.607156276702880859e+00
-1.426764678955078125e+01,-6.393265128135681152e-01,-9.582954049110412598e-01,-3.407469987869262695e+00,-2.401174545288085938e+00,-1.265008831024169922e+01,-1.155108070373535156e+01,-1.946663093566894531e+01,-8.436267852783203125e+00,5.454331398010253906e+00
-1.399560165405273438e+01,-3.512031435966491699e-01,2.225745916366577148e-01,-5.639399528503417969e+00,-1.026748752593994141e+01,-2.239794158935546875e+01,-2.440482711791992188e+01,-3.678978347778320312e+01,-7.871292114257812500e+00,1.245831966400146484e+01
-1.511455345153808594e+01,-3.900465726852416992e+00,6.485400676727294922e+00,-8.360981941223144531e-01,-6.355815887451171875e+00,-2.387304687500000000e+01,-2.262106704711914062e+01,-3.133089256286621094e+01,-7.669974327087402344e+00,4.242652893066406250e+00
-1.710896682739257812e+01,-3.474475741386413574e-01,-1.329324841499328613e+00,-5.173603057861328125e+00,-4.962223529815673828e+00,-2.082680511474609375e+01,-1.314704608917236328e+01,-2.326449012756347656e+01,-6.177380561828613281e+00,9.731862068176269531e+00
-1.829293632507324219e+01,-9.063605070114135742e-01,-1.959034800529479980e+00,-5.156389236450195312e+00,-4.330511569976806641e+00,-1.860606384277343750e+01,-1.676309204101562500e+01,-2.971956443786621094e+01,-1.080828475952148438e+01,8.811796188354492188e+00
-1.270960617065429688e+01,-9.486353993415832520e-01,-2.642753839492797852e+00,-7.203034400939941406e+00,-7.536673545837402344e+00,-1.673304557800292969e+01,-1.796316146850585938e+01,-3.107922363281250000e+01,-8.500502586364746094e+00,1.089900398254394531e+01
-1.306239509582519531e+01,-2.905267000198364258e+00,3.268875181674957275e-01,-4.631309032440185547e+00,-6.147831439971923828e+00,-1.488700103759765625e+01,-1.962482261657714844e+01,-3.027396965026855469e+01,-1.007542514801025391e+01,6.391806602478027344e+00
-1.444854068756103516e+01,-3.212956666946411133e+00,1.599193215370178223e+00,-4.476006984710693359e+00,-6.765565395355224609e+00,-2.111790466308593750e+01,-1.525226783752441406e+01,-2.810813331604003906e+01,-6.415263652801513672e+00,7.991856575012207031e+00
-1.575775527954101562e+01,-1.662521719932556152e+00,-5.335893034934997559e-01,-6.578310966491699219e+00,-4.306956291198730469e+00,-1.666317749023437500e+01,-1.128457641601562500e+01,-2.509477043151855469e+01,-8.113947868347167969e+00,7.237685680389404297e+00
-1.434993267059326172e+01,-3.333836317062377930e+00,2.025243759155273438e+00,-4.658320903778076172e+00,-5.494960784912109375e+00,-2.047886848449707031e+01,-1.405674839019775391e+01,-2.585866546630859375e+01,-6.785312652587890625e+00,6.373918056488037109e+00
-1.231901741027832031e+01,-2.298674821853637695e+00,1.685836195945739746e+00,-4.790673732757568359e+00,-9.862795829772949219e+00,-1.957563209533691406e+01,-2.304236602783203125e+01,-3.516288757324218750e+01,-8.024544715881347656e+00,9.727860450744628906e+00
-1.375895214080810547e+01,-1.830258965492248535e+00,5.196059703826904297e+00,-6.776330471038818359e-01,-6.868054389953613281e+00,-1.996997261047363281e+01,-2.457776832580566406e+01,-2.985044479370117188e+01,-9.101292610168457031e+00,3.869338750839233398e+00
-1.854026603698730469e+01,-1.161481857299804688e+00,-1.452926278114318848e+00,-5.833039760589599609e+00,-3.074832201004028320e+00,-1.799242019653320312e+01,-1.356018447875976562e+01,-2.747805213928222656e+01,-1.111101436614990234e+01,7.226963043212890625e+00
-1.048292922973632812e+01,-1.777630209922790527e+00,-9.245975613594055176e-01,-6.942370891571044922e+00,-8.831744194030761719e+00,-1.855801200866699219e+01,-1.568433761596679688e+01,-2.809197807312011719e+01,-4.611323356628417969e+00,1.203395080566406250e+01
-1.524462699890136719e+01,1.393150538206100464e-01,2.360389232635498047e+00,-1.459475755691528320e+00,-4.997340679168701172e+00,-1.505329608917236328e+01,-2.379498291015625000e+01,-2.900231742858886719e+01,-1.214150142669677734e+01,4.163803100585937500e+00
-1.422513675689697266e+01,-2.315463542938232422e+00,3.160018205642700195e+00,-1.682166218757629395e+00,-3.163852214813232422e+00,-1.693350791931152344e+01,-1.485206890106201172e+01,-2.290055656433105469e+01,-8.315700531005859375e+00,1.727049469947814941e+00
-1.356444168090820312e+01,-9.417793154716491699e-01,4.585331380367279053e-01,-3.198379755020141602e+00,-3.157782554626464844e+00,-1.428724575042724609e+01,-9.989542961120605469e+00,-1.907531738281250000e+01,-6.751523494720458984e+00,3.441655874252319336e+00
-2.106557369232177734e+00,-6.913125514984130859e+00,9.918150901794433594e+00,-1.000326991081237793e+00,-5.405097484588623047e+00,-1.216142463684082031e+01,-1.265667724609375000e+01,-1.681683731079101562e+01,-3.954854726791381836e+00,-4.427134990692138672e+00
-1.156724262237548828e+01,6.529724001884460449e-01,-2.712423324584960938e+00,-5.262536048889160156e+00,-1.531866431236267090e+00,-1.071375656127929688e+01,-6.700920104980468750e+00,-1.815155410766601562e+01,-5.694885253906250000e+00,4.060154438018798828e+00
-1.784867858886718750e+01,7.501651644706726074e-01,-2.795058012008666992e+00,-6.444404602050781250e+00,-3.823862075805664062e+00,-1.838612174987792969e+01,-1.160074234008789062e+01,-2.517267036437988281e+01,-8.503993034362792969e+00,8.817797660827636719e+00
-1.217287063598632812e+01,-1.390203595161437988e+00,1.554403901100158691e+00,-2.770521402359008789e+00,-6.288926124572753906e+00,-1.793498229980468750e+01,-1.314575386047363281e+01,-2.109876823425292969e+01,-4.870150566101074219e+00,6.091322898864746094e+00
-1.927475547790527344e+01,-5.455051064491271973e-01,-4.918245375156402588e-01,-3.475008964538574219e+00,-4.199679851531982422e+00,-2.003167724609375000e+01,-2.063231468200683594e+01,-3.095071220397949219e+01,-1.213921928405761719e+01,7.476035118103027344e+00
-1.850805091857910156e+01,-2.278940916061401367e+00,-1.160015940666198730e+00,-6.646655559539794922e+00,-2.994479656219482422e+00,-1.823655509948730469e+01,-1.280950927734375000e+01,-2.616775703430175781e+01,-9.377561569213867188e+00,6.461953639984130859e+00
-1.824903678894042969e+01,-1.997814297676086426e+00,-1.662964940071105957e+00,-5.646040916442871094e+00,1.079625368118286133e+00,-1.538623332977294922e+01,-8.224207878112792969e+00,-2.059160041809082031e+01,-8.928712844848632812e+00,4.244051933288574219e+00
-1.421809101104736328e+01,-2.533576250076293945e+00,4.224412918090820312e+00,-1.236123442649841309e+00,-5.458558559417724609e+00,-1.994074249267578125e+01,-2.077851676940917969e+01,-2.654353141784667969e+01,-7.922286033630371094e+00,4.198786735534667969e+00
-1.154816150665283203e+01,-1.752847552299499512e+00,1.971073031425476074e+00,-2.434688091278076172e+00,-4.153993129730224609e+00,-1.467926502227783203e+01,-1.171623134613037109e+01,-1.845137405395507812e+01,-6.518125057220458984e+00,3.448637723922729492e+00
-1.805115127563476562e+01,-3.537939786911010742e+00,1.690095961093902588e-01,-6.336386203765869141e+00,-4.180261135101318359e+00,-2.241302299499511719e+01,-1.525453948974609375e+01,-2.902511024475097656e+01,-9.036201477050781250e+00,7.801619529724121094e+00
-1.239908409118652344e+01,-3.961356878280639648e+00,5.456967830657958984e+00,-3.620221138000488281e+00,-8.193052291870117188e+00,-2.448449707031250000e+01,-1.841334915161132812e+01,-2.972545814514160156e+01,-5.211653709411621094e+00,7.435648918151855469e+00
-7.873161792755126953e+00,-5.036303997039794922e+00,7.797537803649902344e+00,-2.127617835998535156e+00,-5.409334659576416016e+00,-1.651177024841308594e+01,-1.561637306213378906e+01,-2.340379333496093750e+01,-5.564317226409912109e+00,3.684523105621337891e-01
-1.501598072052001953e+01,-1.065356284379959106e-01,1.367946386337280273e+00,-3.135473489761352539e+00,-5.896148204803466797e+00,-1.654812431335449219e+01,-2.480641174316406250e+01,-3.112228775024414062e+01,-1.168750572204589844e+01,5.445572376251220703e+00
-1.376272392272949219e+01,-3.439872026443481445e+00,3.660907745361328125e+00,-3.930783987045288086e+00,-3.020396709442138672e+00,-1.743785858154296875e+01,-1.107834911346435547e+01,-2.243052101135253906e+01,-7.919703483581542969e+00,2.739168405532836914e+00
-1.625578880310058594e+01,-1.409693598747253418e+00,3.037900626659393311e-01,-5.649850845336914062e+00,-3.942509651184082031e+00,-1.897786140441894531e+01,-1.010792636871337891e+01,-2.339730262756347656e+01,-7.433758258819580078e+00,6.985529899597167969e+00
-1.172859573364257812e+01,-4.070104122161865234e+00,8.099414825439453125e+00,-1.217779159545898438e+00,-5.251888751983642578e+00,-2.005136680603027344e+01,-1.741530799865722656e+01,-2.534604835510253906e+01,-5.748443603515625000e+00,5.137816071510314941e-01
-6.071359634399414062e+00,-5.111783981323242188e+00,5.470150947570800781e+00,-4.130602359771728516e+00,-9.904867172241210938e+00,-1.783933448791503906e+01,-2.324047088623046875e+01,-3.206167221069335938e+01,-6.549988746643066406e+00,6.601227760314941406e+00
-4.410189628601074219e+00,-3.794049024581909180e+00,1.264876365661621094e+01,3.208441257476806641e+00,-5.379572391510009766e+00,-1.481901741027832031e+01,-1.653482627868652344e+01,-1.587455272674560547e+01,-2.630097627639770508e+00,-2.988638877868652344e+00
-1.007925605773925781e+01,-2.656867504119873047e+00,5.699279308319091797e-01,-5.696102142333984375e+00,-9.958336830139160156e+00,-1.898115539550781250e+01,-1.895161247253417969e+01,-3.051240348815917969e+01,-5.725410938262939453e+00,1.194943714141845703e+01
-1.157176399230957031e+01,-1.674105048179626465e+00,2.508941888809204102e+00,-1.636824011802673340e+00,-6.659738063812255859e+00,-1.693624114990234375e+01,-1.935488128662109375e+01,-2.608241462707519531e+01,-6.878657341003417969e+00,5.486740589141845703e+00
-7.147043704986572266e+00,-2.885730504989624023e+00,4.572979450225830078e+00,-1.789134144783020020e+00,-9.743437767028808594e+00,-1.744546890258789062e+01,-2.051401901245117188e+01,-2.517887687683105469e+01,-2.667952775955200195e+00,7.193783283233642578e+00
-1.468263626098632812e+01,-3.377416849136352539e+00,-1.681336462497711182e-01,-4.441329956054687500e+00,-3.894060134887695312e+00,-1.490097045898437500e+01,-1.673470878601074219e+01,-2.953263092041015625e+01,-1.114949417114257812e+01,4.984800338745117188e+00
-1.427773475646972656e+01,-4.377059459686279297e+00,4.201638698577880859e+00,-2.936117887496948242e+00,-4.304673194885253906e+00,-1.967958259582519531e+01,-1.767773246765136719e+01,-2.760537719726562500e+01,-9.318285942077636719e+00,3.302232980728149414e+00
-1.482277297973632812e+01,-2.736526489257812500e+00,3.388943970203399658e-01,-3.478828668594360352e+00,-3.050722360610961914e+00,-1.608079147338867188e+01,-1.369276428222656250e+01,-2.469083976745605469e+01,-9.811750411987304688e+00,4.230772495269775391e+00
-1.428686046600341797e+01,-3.408336877822875977e+00,2.210850238800048828e+00,-4.288442134857177734e+00,-4.064198017120361328e+00,-1.951332283020019531e+01,-1.293847370147705078e+01,-2.468850135803222656e+01,-7.906592369079589844e+00,4.631877422332763672e+00
-1.458956813812255859e+01,-2.803548097610473633e+00,7.049385905265808105e-01,-5.127678394317626953e+00,-6.309842109680175781e+00,-1.997751998901367188e+01,-1.402647018432617188e+01,-2.762944221496582031e+01,-6.839033603668212891e+00,8.599271774291992188e+00
-5.618035316467285156e+00,-6.042617321014404297e+00,9.847940444946289062e+00,-2.389472484588623047e+00,-7.084378719329833984e+00,-2.293649101257324219e+01,-1.252030181884765625e+01,-2.098677635192871094e+01,-3.202410638332366943e-01,1.851989507675170898e+00
-1.207440376281738281e+01,-2.324206352233886719e+00,-9.337549805641174316e-01,-6.051299095153808594e+00,-2.306311130523681641e+00,-1.125898361206054688e+01,-8.557350158691406250e+00,-2.142713356018066406e+01,-7.293557167053222656e+00,3.474238634109497070e+00
-7.559974193572998047e+00,-3.675964593887329102e+00,1.124161624908447266e+01,1.482300758361816406e+00,-4.784553527832031250e+00,-1.594377326965332031e+01,-1.584792423248291016e+01,-1.772302055358886719e+01,-4.407137393951416016e+00,-2.549008607864379883e+00
-1.564644908905029297e+01,-7.249811887741088867e-01,-1.573357224464416504e+00,-4.700237751007080078e+00,-4.841935634613037109e+00,-1.631636428833007812e+01,-1.805420875549316406e+01,-2.918743896484375000e+01,-1.073283004760742188e+01,7.152022361755371094e+00
-1.305235671997070312e+01,-1.212177634239196777e+00,-6.797795295715332031e-01,-5.730444908142089844e+00,-8.469230651855468750e+00,-1.844408798217773438e+01,-2.150110054016113281e+01,-3.361552047729492188e+01,-9.104832649230957031e+00,9.902068138122558594e+00
-1.226922225952148438e+01,9.506348371505737305e-01,-9.196517467498779297e-01,-5.278795719146728516e+00,-6.122500300407409668e-01,-1.175869750976562500e+01,-3.903118371963500977e+00,-1.412461471557617188e+01,-3.392119169235229492e+00,2.745011329650878906e+00
-1.423619079589843750e+01,-2.591041088104248047e+00,2.228207349777221680e+00,-3.529559850692749023e+00,-7.195350170135498047e+00,-2.055747795104980469e+01,-1.869952774047851562e+01,-2.798310661315917969e+01,-8.358523368835449219e+00,7.673857212066650391e+00
-9.076099395751953125e+00,-3.570915460586547852e+00,7.968136787414550781e+00,-2.802355587482452393e-01,-3.140208244323730469e+00,-1.657387733459472656e+01,-9.873198509216308594e+00,-1.461582565307617188e+01,-3.121298789978027344e+00,-1.494699597358703613e+00
-1.155260372161865234e+01,-3.260043859481811523e+00,1.185614943504333496e+00,-5.202857971191406250e+00,-8.846594810485839844e+00,-2.261235046386718750e+01,-1.397731685638427734e+01,-2.675517272949218750e+01,-3.160262107849121094e+00,1.142762947082519531e+01
-1.369977283477783203e+01,-4.068743228912353516e+00,5.754341125488281250e+00,-1.873210191726684570e+00,-4.925507068634033203e+00,-1.945552062988281250e+01,-1.973288536071777344e+01,-2.803390502929687500e+01,-8.417931556701660156e+00,1.561072468757629395e+00
-1.528786087036132812e+01,-1.661055684089660645e+00,2.038430929183959961e+00,-2.760334730148315430e+00,-7.846524238586425781e+00,-2.031286239624023438e+01,-2.449046707153320312e+01,-3.360298156738281250e+01,-8.855180740356445312e+00,7.149035453796386719e+00
-1.315142726898193359e+01,-2.596830129623413086e-01,4.287419795989990234e+00,8.346338272094726562e-01,-5.150871276855468750e+00,-1.685125732421875000e+01,-2.429024505615234375e+01,-2.523215103149414062e+01,-9.327300071716308594e+00,3.668488502502441406e+00
-1.577591419219970703e+01,-2.372805833816528320e+00,-7.529500126838684082e-01,-5.573009490966796875e+00,-5.674753189086914062e+00,-1.975658988952636719e+01,-1.637758636474609375e+01,-3.082985305786132812e+01,-8.915376663208007812e+00,8.969571113586425781e+00
-9.559715270996093750e+00,-3.104149341583251953e+00,4.199648857116699219e+00,-1.610244393348693848e+00,-3.338504552841186523e+00,-1.550199413299560547e+01,-8.485791206359863281e+00,-1.544989204406738281e+01,-3.626656055450439453e+00,1.634413242340087891e+00
-1.401371765136718750e+01,-1.978894114494323730e+00,4.176346361637115479e-01,-4.254777431488037109e+00,-4.561729431152343750e+00,-1.687564659118652344e+01,-1.111859035491943359e+01,-2.291322898864746094e+01,-7.195599555969238281e+00,5.533095359802246094e+00
-1.729250144958496094e+01,-2.829170942306518555e+00,-9.628630876541137695e-01,-4.814058780670166016e+00,-1.573104262351989746e+00,-1.495418071746826172e+01,-1.437960720062255859e+01,-2.812123870849609375e+01,-1.213522148132324219e+01,3.377613306045532227e+00
-1.515924549102783203e+01,1.049699425697326660e+00,-2.607918977737426758e+00,-4.507801055908203125e+00,-4.612866640090942383e-01,-9.383085250854492188e+00,-9.308363914489746094e+00,-2.091810798645019531e+01,-9.716648101806640625e+00,2.288412809371948242e+00
-1.710388755798339844e+01,-2.701831579208374023e+00,7.978814840316772461e-01,-4.574438095092773438e+00,-3.451975584030151367e+00,-2.177414131164550781e+01,-1.187956714630126953e+01,-2.389185523986816406e+01,-7.442117214202880859e+00,6.511312484741210938e+00
-1.417042160034179688e+01,-1.629398941993713379e+00,-1.675238490104675293e+00,-7.213797092437744141e+00,-5.268080711364746094e+00,-1.806484985351562500e+01,-1.196802425384521484e+01,-2.543050384521484375e+01,-5.984413623809814453e+00,9.128619194030761719e+00
-1.546825408935546875e+01,-2.339456081390380859e+00,1.514730691909790039e+00,-3.225467920303344727e+00,-6.563063144683837891e+00,-2.082958412170410156e+01,-1.854808616638183594e+01,-2.905137825012207031e+01,-7.726142883300781250e+00,8.234551429748535156e+00
-9.326181411743164062e+00,-4.193167209625244141e+00,6.493419647216796875e+00,-1.606595516204833984e+00,-4.881489276885986328e+00,-1.810052871704101562e+01,-1.093983745574951172e+01,-1.915238571166992188e+01,-3.969909667968750000e+00,4.671078324317932129e-01
-1.405441284179687500e+01,-2.296015262603759766e+00,2.176262140274047852e+00,-2.816339015960693359e+00,-5.762437343597412109e+00,-1.857146835327148438e+01,-1.754501342773437500e+01,-2.553768348693847656e+01,-8.040583610534667969e+00,5.632659912109375000e+00
-1.526191139221191406e+01,5.276420712471008301e-01,-1.258554220199584961e+00,-3.118704319000244141e+00,-3.754739999771118164e+00,-1.392597103118896484e+01,-1.928070640563964844e+01,-2.695647430419921875e+01,-1.093757438659667969e+01,5.739135742187500000e+00
-1.616264533996582031e+01,-1.312841922044754028e-01,-6.596515178680419922e-01,-4.871088027954101562e+00,-2.714526057243347168e-01,-1.542178726196289062e+01,-5.548949241638183594e+00,-1.593178939819335938e+01,-6.186947822570800781e+00,4.630163192749023438e+00
-1.560887432098388672e+01,-2.096393823623657227e+00,1.843391954898834229e-01,-3.852652549743652344e+00,-3.961167812347412109e+00,-1.613526916503906250e+01,-1.613059234619140625e+01,-2.659047317504882812e+01,-1.017549133300781250e+01,5.316723823547363281e+00
-7.055520534515380859e+00,-3.803505897521972656e+00,6.534204959869384766e+00,-2.922508001327514648e+00,-6.680366516113281250e+00,-1.946391868591308594e+01,-9.197824478149414062e+00,-1.917811393737792969e+01,-9.095886945724487305e-01,3.594099044799804688e+00
-1.701177024841308594e+01,-1.992580056190490723e+00,3.071141242980957031e+00,-2.223587512969970703e+00,-6.099309444427490234e+00,-2.189498329162597656e+01,-2.237586784362792969e+01,-3.052619361877441406e+01,-9.723104476928710938e+00,6.043655872344970703e+00
-1.296728515625000000e+01,-2.916936635971069336e+00,-2.008368253707885742e+00,-8.858385086059570312e+00,-5.199781417846679688e+00,-1.278903293609619141e+01,-1.551200580596923828e+01,-3.126021575927734375e+01,-1.096154594421386719e+01,6.593631744384765625e+00
-1.270467758178710938e+01,-3.618763208389282227e+00,2.277432680130004883e+00,-3.915080547332763672e+00,-5.686450004577636719e+00,-1.759939384460449219e+01,-1.735533714294433594e+01,-2.811261367797851562e+01,-8.389650344848632812e+00,5.637703895568847656e+00
-5.917871475219726562e+00,-5.895988941192626953e+00,5.476350307464599609e+00,-3.794976234436035156e+00,-6.333136558532714844e+00,-1.668022918701171875e+01,-1.198587417602539062e+01,-2.155227470397949219e+01,-2.695624351501464844e+00,2.805641174316406250e+00
-1.714258193969726562e+01,-1.145388484001159668e+00,2.157698571681976318e-01,-3.668941020965576172e+00,-3.148607254028320312e+00,-2.074693870544433594e+01,-1.368252849578857422e+01,-2.220722007751464844e+01,-7.723984241485595703e+00,6.928119182586669922e+00
-9.936754226684570312e+00,-6.291174888610839844e+00,9.553644180297851562e+00,-3.600815296173095703e+00,-8.416725158691406250e+00,-2.304992485046386719e+01,-1.828668975830078125e+01,-3.026688194274902344e+01,-6.159677028656005859e+00,2.639327764511108398e+00
-1.247054004669189453e+01,-2.693721294403076172e+00,1.634064316749572754e+00,-3.300674200057983398e+00,-5.001948356628417969e+00,-1.609704017639160156e+01,-1.447852993011474609e+01,-2.333880615234375000e+01,-7.416694641113281250e+00,4.844685554504394531e+00
-2.650402545928955078e+00,-5.469123840332031250e+00,1.314488315582275391e+01,1.415472507476806641e+00,-8.221392631530761719e+00,-2.000815391540527344e+01,-1.626767349243164062e+01,-1.863342666625976562e+01,-4.710224270820617676e-01,-1.713410139083862305e+00
-1.641559600830078125e+01,-2.566009998321533203e+00,9.641299396753311157e-02,-6.524894714355468750e+00,-6.010797977447509766e+00,-2.120683479309082031e+01,-1.340009021759033203e+01,-2.860923194885253906e+01,-7.823038578033447266e+00,9.028734207153320312e+00
-1.151329994201660156e+01,-1.053362727165222168e+00,2.684557735919952393e-01,-3.957164287567138672e+00,-7.917533397674560547e+00,-2.017483901977539062e+01,-1.519577217102050781e+01,-2.526598930358886719e+01,-2.955405473709106445e+00,1.141438674926757812e+01
-1.801185417175292969e+01,-7.959503531455993652e-01,-8.580453991889953613e-01,-4.560804843902587891e+00,-4.038493156433105469e+00,-1.905104827880859375e+01,-1.730069923400878906e+01,-2.855971336364746094e+01,-1.084701538085937500e+01,7.852469921112060547e+00
-7.832049369812011719e+00,-4.228180885314941406e+00,6.128287315368652344e+00,-1.752086877822875977e+00,-6.970545291900634766e+00,-1.551533699035644531e+01,-1.853649902343750000e+01,-2.388514328002929688e+01,-6.995373249053955078e+00,1.858859777450561523e+00
-1.796499824523925781e+01,-2.400867938995361328e+00,-1.900822520256042480e+00,-7.210932731628417969e+00,-1.802497744560241699e+00,-1.623326873779296875e+01,-1.144346237182617188e+01,-2.686154556274414062e+01,-1.028846073150634766e+01,5.427880287170410156e+00
-1.677012634277343750e+01,-4.165380954742431641e+00,-1.174621462821960449e+00,-7.320212841033935547e+00,-2.464304447174072266e+00,-1.555124282836914062e+01,-1.309157085418701172e+01,-2.700420188903808594e+01,-1.039557933807373047e+01,4.233363151550292969e+00
-9.688467025756835938e+00,-3.454955518245697021e-01,1.470086693763732910e+00,-1.794671416282653809e+00,-9.197004318237304688e+00,-2.081878280639648438e+01,-1.860477828979492188e+01,-2.219297981262207031e+01,-1.490758419036865234e+00,9.952264785766601562e+00
-1.302533149719238281e+01,-1.513561755418777466e-01,9.373974204063415527e-01,-2.271058559417724609e+00,-7.005333900451660156e+00,-1.583280849456787109e+01,-2.213062095642089844e+01,-2.827811431884765625e+01,-9.322488784790039062e+00,6.415487289428710938e+00
-9.127511024475097656e+00,-6.343929767608642578e+00,3.988887071609497070e+00,-5.067593574523925781e+00,-5.685135126113891602e-01,-1.267714595794677734e+01,-5.312998294830322266e+00,-1.860008049011230469e+01,-5.013946056365966797e+00,-2.231464624404907227e+00
-1.395360755920410156e+01,-1.440570712089538574e+00,-6.249347925186157227e-01,-6.951601028442382812e+00,-2.587702512741088867e+00,-1.420354461669921875e+01,-7.571161270141601562e+00,-2.228033065795898438e+01,-6.530488967895507812e+00,5.445121765136718750e+00
-1.534399604797363281e+01,-2.645563840866088867e+00,2.343978583812713623e-01,-5.883808612823486328e+00,-5.422336101531982422e+00,-1.953792381286621094e+01,-1.360518646240234375e+01,-2.763696289062500000e+01,-7.867204666137695312e+00,7.628473758697509766e+00
-1.560014057159423828e+01,-1.902868151664733887e+00,1.479788124561309814e-01,-4.773310184478759766e+00,-7.656381607055664062e+00,-1.826057624816894531e+01,-2.334349060058593750e+01,-3.647655487060546875e+01,-1.000067710876464844e+01,8.935905456542968750e+00
-1.501307582855224609e+01,-2.325954198837280273e+00,2.566653192043304443e-01,-5.106801509857177734e+00,-5.837191104888916016e+00,-1.810187149047851562e+01,-1.639941978454589844e+01,-2.906695365905761719e+01,-9.146517753601074219e+00,7.626965522766113281e+00
1.185398474335670471e-01,-1.096548175811767578e+01,1.909027671813964844e+01,-5.051161050796508789e-01,-8.951369285583496094e+00,-1.705025482177734375e+01,-1.872152519226074219e+01,-1.790536308288574219e+01,-1.253675460815429688e+00,-1.282599544525146484e+01
-2.019330978393554688e+01,4.293396949768066406e+00,-1.253265380859375000e+00,-5.297078132629394531e+00,3.608457326889038086e+00,-3.162688016891479492e+00,-6.149517536163330078e+00,-1.301266765594482422e+01,-7.395014286041259766e+00,-6.564206123352050781e+00
-5.538616657257080078e+00,-5.242693424224853516e+00,6.617577075958251953e+00,-3.921568393707275391e+00,-6.504531860351562500e+00,-1.860236549377441406e+01,-8.476526260375976562e+00,-1.845802688598632812e+01,-5.570603609085083008e-01,2.780821800231933594e+00
